"Ano","Resposta","Tamanho_Amostra","Latitude","Longitude","Tabaco_Mascavel","Ja_fumou","Fuma_regularmente","Masculino","Ensino_Fund"
2000,10.2,505,18.335765,-64.896335,1,1,0,1,0
2004,3.1,450,18.335765,-64.896335,0,0,0,1,0
2004,0.5,579,18.335765,-64.896335,1,0,0,0,0
2000,0.6,705,18.335765,-64.896335,1,0,1,1,1
2000,0,645,18.335765,-64.896335,1,0,1,0,0
2000,2.7,664,18.335765,-64.896335,0,0,0,1,1
2004,9.4,866,18.335765,-64.896335,1,1,0,1,1
2004,5.4,583,18.335765,-64.896335,1,1,0,0,0
2004,0,846,18.335765,-64.896335,1,0,1,0,1
2000,9,691,18.335765,-64.896335,1,1,0,1,1
2007,37,729,18.220833,-66.590149,0,1,0,1,0
2000,0.1,664,18.335765,-64.896335,0,0,1,1,1
2002,3.4,743,13.444304,144.793731,1,0,1,1,0
2000,1.1,704,18.335765,-64.896335,1,0,0,0,1
2000,32.6,617,18.335765,-64.896335,0,1,0,0,0
2004,31.4,407,18.335765,-64.896335,0,1,0,1,0
2002,3.3,768,13.444304,144.793731,1,0,0,0,0
2004,3,577,18.335765,-64.896335,0,0,0,0,0
2002,13.3,799,13.444304,144.793731,0,0,0,1,1
2002,1,768,13.444304,144.793731,1,0,1,0,0
2004,30.2,545,18.335765,-64.896335,0,1,0,0,0
2004,1.1,446,18.335765,-64.896335,1,0,0,1,0
2002,34.4,731,13.444304,144.793731,0,0,0,1,0
2004,10.1,1082,40.130570048,-74.273691288,1,0,0,1,0
2000,8.8,984,42.827001032,-75.543970427,0,0,0,0,1
2008,17.8,787,44.393191174,-89.816370742,0,1,0,1,1
2002,3.6,1319,41.56266102,-72.649840952,1,1,0,0,1
2002,4.3,685,32.840571122,-86.631860762,1,0,1,1,1
2011,39,668,43.655950113,-71.50036092,0,1,0,1,0
2005,1.7,851,38.635790776,-92.566300053,1,0,0,0,1
2015,0.8,700,34.86597028,-111.763811277,0,0,1,1,1
2007,8.3,1540,35.472031356,-97.521070214,1,0,1,1,0
2001,8.5,2046,28.932040377,-81.928960539,1,0,0,1,0
2003,34.4,1020,34.86597028,-111.763811277,0,1,0,1,1
2016,1.7,778,39.008830667,-75.577741168,1,0,0,1,1
2011,7.3,1049,32.839681093,-83.627580346,0,0,0,1,1
2000,0.1,755,34.748650124,-92.274490743,1,0,1,0,1
2010,5.4,1233,40.130570048,-74.273691288,0,0,1,1,0
2007,15.7,613,33.998821303,-81.045371207,0,0,0,0,0
2014,9.9,1145,41.641040988001,-99.365720623,1,0,0,1,0
2010,1.6,970,39.008830667,-75.577741168,1,0,0,0,0
2012,4,422,40.060210141,-82.404260056,1,0,0,1,1
1999,0.7,444,34.748650124,-92.274490743,1,0,1,0,0
2014,1.6,1333,40.793730152,-77.860700294,0,0,0,0,1
2009,1.6,769,21.304850435,-157.857749403,1,0,0,0,0
2015,0.2,1157,40.485010283,-88.997710178,0,0,1,1,1
2003,17.2,958,44.353130053,-100.373530637,1,1,0,0,0
2000,0.3,719,39.766910452,-86.149960194,1,0,1,0,0
2014,2.9,614,40.060210141,-82.404260056,0,0,0,1,1
2001,60.5,1908,40.130570048,-74.273691288,0,1,0,0,0
2002,0.5,1239,41.56266102,-72.649840952,1,0,1,1,1
2002,11,823,42.469400913,-93.816490556,0,0,1,0,0
2013,5.5,1965,35.466220975,-79.159250463,1,1,0,0,1
2008,20.1,808,40.060210141,-82.404260056,0,1,0,0,1
2015,0.2,659,31.312660644,-92.445680071,0,0,1,0,1
2005,14.4,651,38.665510202,-80.712640135,1,1,0,0,0
2006,9.9,1421,37.645970271,-84.774971048,1,0,1,1,0
2010,5.3,1299,40.130570048,-74.273691288,0,0,1,0,0
2000,16.9,637,38.890371385,-77.031961127,0,0,0,1,0
2000,4.6,896,42.827001032,-75.543970427,1,1,0,0,0
2005,1.9,905,32.839681093,-83.627580346,1,0,0,0,0
2003,40.9,887,44.353130053,-100.373530637,1,1,0,1,0
2009,3.6,724,21.304850435,-157.857749403,0,0,0,1,1
2013,2.3,828,33.998821303,-81.045371207,1,0,0,0,0
2005,35,583,33.998821303,-81.045371207,0,1,0,0,1
2000,18.8,830,38.665510202,-80.712640135,0,0,0,0,1
2010,18.7,1097,34.748650124,-92.274490743,0,0,0,0,0
2000,8,830,38.665510202,-80.712640135,0,0,1,0,1
2008,56.6,661,32.840571122,-86.631860762,0,1,0,1,0
2008,4.3,1625,39.766910452,-86.149960194,1,0,0,1,1
2006,49.2,544,40.485010283,-88.997710178,0,1,0,0,0
2003,0.9,1024,34.86597028,-111.763811277,0,0,1,0,1
1999,2.9,586,35.68094058,-85.774490914,0,0,1,0,1
2000,32,1138,31.827240407,-99.426770206,0,0,0,1,0
2013,0.8,976,31.312660644,-92.445680071,0,0,1,0,1
2002,14.1,1380,41.641040988001,-99.365720623,0,0,1,0,0
2002,1.5,1410,41.641040988001,-99.365720623,0,0,1,0,1
2002,31.9,773,40.485010283,-88.997710178,0,0,0,0,0
2002,0.4,2132,42.827001032,-75.543970427,1,0,1,0,1
2007,2.4,682,39.360700171,-111.587130635,0,0,0,1,1
2001,0.1,922,43.682630005,-114.363730042,1,0,1,0,1
2014,2.1,1147,39.008830667,-75.577741168,1,0,0,1,1
2009,6.3,805,32.745510099,-89.538030825,1,1,0,0,1
2007,13.8,1263,44.661319543001,-84.71439027,1,0,0,1,0
2000,60.2,778,38.3477403,-98.200781227,0,1,0,0,0
2005,1.4,788,21.304850435,-157.857749403,1,0,0,0,0
2010,0.3,776,40.060210141,-82.404260056,1,0,1,0,1
1999,1.4,3048,35.466220975,-79.159250463,1,0,0,0,1
2000,15.4,807,35.472031356,-97.521070214,1,1,0,0,1
2009,0.5,645,33.998821303,-81.045371207,1,0,1,0,1
2013,0.1,828,33.998821303,-81.045371207,1,0,1,0,0
2012,39.2,1051,39.008830667,-75.577741168,0,1,0,1,0
2003,32,723,38.635790776,-92.566300053,0,1,0,0,1
2002,3.3,737,40.060210141,-82.404260056,0,0,1,0,1
2008,2.8,951,32.745510099,-89.538030825,1,0,1,1,1
2007,8.6,1713,35.472031356,-97.521070214,1,1,0,0,1
2001,11.2,1649,44.661319543001,-84.71439027,1,0,0,1,0
2003,6,7810,37.638640123,-120.999999538,1,1,0,0,0
2007,50.1,603,38.635790776,-92.566300053,0,1,0,1,0
2015,2,1166,41.56266102,-72.649840952,0,0,1,1,0
2009,4.7,1048,35.472031356,-97.521070214,1,1,0,0,1
2010,0.3,970,39.008830667,-75.577741168,1,0,1,0,0
2013,19.4,955,32.839681093,-83.627580346,0,1,0,1,1
2009,0.7,545,31.312660644,-92.445680071,1,0,1,0,0
2008,25.4,1961,37.645970271,-84.774971048,1,1,0,1,1
2004,2.6,718,32.840571122,-86.631860762,1,0,0,0,1
2013,3.6,1210,39.766910452,-86.149960194,0,0,0,1,1
2009,2.8,766,43.655950113,-71.50036092,1,0,0,0,0
2015,7.7,694,32.745510099,-89.538030825,1,0,0,1,1
2006,7.8,785,32.745510099,-89.538030825,0,0,0,0,1
2013,0.6,1464,41.56266102,-72.649840952,0,0,1,1,1
2001,8.1,821,41.708280193,-71.522470314,1,1,0,1,1
2000,5.5,1041,41.56266102,-72.649840952,1,1,0,0,1
2010,2.6,889,44.393191174,-89.816370742,1,0,0,0,0
2016,0.2,1118,44.353130053,-100.373530637,1,0,1,1,1
2010,42.1,1294,39.766910452,-86.149960194,0,1,0,0,0
2007,22.4,2050,39.360700171,-111.587130635,0,1,0,0,0
2004,3.1,1003,39.766910452,-86.149960194,1,0,0,1,1
2011,12.5,2525,35.466220975,-79.159250463,0,0,0,0,0
2007,10.9,740,38.665510202,-80.712640135,0,0,0,0,1
2009,21.7,890,35.472031356,-97.521070214,1,0,0,1,0
2008,51.9,1695,39.766910452,-86.149960194,0,1,0,1,0
2016,7.7,1115,44.353130053,-100.373530637,1,1,0,1,1
2008,1.8,836,40.060210141,-82.404260056,1,0,0,0,1
2005,11.6,1209,41.708280193,-71.522470314,1,1,0,1,1
2002,20.9,752,38.3477403,-98.200781227,0,0,0,0,0
2008,8.2,894,39.008830667,-75.577741168,0,0,1,1,0
2016,4.1,1174,32.840571122,-86.631860762,0,0,1,1,0
2009,1.8,518,38.3477403,-98.200781227,1,1,0,0,1
2000,0.2,884,40.060210141,-82.404260056,1,0,1,0,1
2007,13.9,837,47.475319779,-100.118421049,1,1,0,0,0
2000,23,672,37.645970271,-84.774971048,1,0,0,1,0
2007,47.2,916,34.86597028,-111.763811277,0,1,0,0,0
2008,8.4,683,31.312660644,-92.445680071,1,1,0,0,0
2012,0.1,1193,41.641040988001,-99.365720623,1,0,1,0,0
2009,19.2,1531,35.466220975,-79.159250463,0,0,0,1,0
2002,32.7,717,37.645970271,-84.774971048,0,0,0,1,0
2002,52.6,755,38.3477403,-98.200781227,0,1,0,0,0
2002,1.5,799,40.485010283,-88.997710178,0,0,1,0,1
2015,27.1,945,40.793730152,-77.860700294,0,1,0,0,0
2002,9.4,12951,39.290580964,-76.609260111,1,1,0,1,1
2010,10.2,621,32.840571122,-86.631860762,0,0,1,1,0
2003,22.5,753,34.86597028,-111.763811277,1,1,0,1,0
2011,2.7,1112,41.56266102,-72.649840952,0,0,0,0,1
2010,20.8,559,32.840571122,-86.631860762,1,1,0,1,1
2003,19,755,34.86597028,-111.763811277,0,0,0,1,0
2008,5.2,673,42.469400913,-93.816490556,1,1,0,1,1
2010,11.2,856,44.393191174,-89.816370742,1,0,0,1,0
2004,18.8,1179,40.130570048,-74.273691288,0,0,0,0,0
2002,1.4,2163,42.827001032,-75.543970427,0,0,1,1,1
2000,19.7,668,44.393191174,-89.816370742,0,0,1,0,0
2004,1.1,862,43.625381239,-72.517640791,1,0,0,0,1
2002,26,914,35.472031356,-97.521070214,0,0,0,1,0
2000,7.8,15800,39.290580964,-76.609260111,1,0,0,1,0
2006,5.2,899,44.393191174,-89.816370742,0,0,0,1,1
2003,29,882,44.353130053,-100.373530637,0,0,0,1,0
2016,16.6,1483,32.840571122,-86.631860762,1,1,0,1,1
2010,0.6,764,40.060210141,-82.404260056,0,0,1,0,1
1999,4.5,2715,35.466220975,-79.159250463,0,0,1,1,1
2004,0.1,4703,35.68094058,-85.774490914,1,0,1,0,1
2001,7.1,1353,32.839681093,-83.627580346,0,0,0,0,1
2004,4.5,691,44.393191174,-89.816370742,1,0,1,1,0
1999,5.3,554,38.3477403,-98.200781227,0,0,1,0,1
2005,30.1,897,34.86597028,-111.763811277,0,1,0,1,1
2003,4.3,800,34.86597028,-111.763811277,0,0,1,0,0
2000,0.2,629,38.890371385,-77.031961127,1,0,1,0,1
2004,4.2,1642,39.766910452,-86.149960194,1,0,1,1,0
2000,0.4,624,40.060210141,-82.404260056,1,0,1,0,0
2004,3.6,988,40.130570048,-74.273691288,1,0,0,1,1
2000,0.6,496,38.890371385,-77.031961127,0,0,1,1,1
2006,59.5,758,32.840571122,-86.631860762,0,1,0,0,0
2000,0.3,1433,37.638640123,-120.999999538,1,0,1,0,0
2002,25.6,531,40.060210141,-82.404260056,0,0,0,1,0
2013,1.7,888,40.130570048,-74.273691288,1,0,1,1,0
2006,0.1,1743,39.766910452,-86.149960194,1,0,1,0,1
2005,19.8,1548,35.466220975,-79.159250463,0,0,0,0,0
2009,12.2,747,38.635790776,-92.566300053,1,1,0,0,0
1999,0.4,551,38.3477403,-98.200781227,1,0,1,0,1
2002,0.9,712,38.3477403,-98.200781227,0,0,1,1,1
2016,1.9,1273,35.472031356,-97.521070214,1,0,0,0,1
1999,41,612,35.68094058,-85.774490914,0,1,0,0,1
1999,73.6,788,32.745510099,-89.538030825,0,1,0,0,0
2000,58,16193,39.290580964,-76.609260111,0,1,0,0,0
1999,33.1,923,44.353130053,-100.373530637,0,1,0,0,1
2008,6.6,915,39.008830667,-75.577741168,0,0,1,0,0
2007,4.1,728,38.665510202,-80.712640135,0,0,1,1,1
2013,12.6,1867,35.466220975,-79.159250463,0,1,0,0,1
2011,0.7,2594,35.466220975,-79.159250463,1,0,1,1,1
2006,32.6,1377,41.641040988001,-99.365720623,1,1,0,1,0
2001,15.4,1266,31.312660644,-92.445680071,0,0,0,0,1
2001,58.9,1939,40.130570048,-74.273691288,0,1,0,1,0
2008,2.5,1042,39.008830667,-75.577741168,1,1,0,0,1
2004,0.1,797,44.393191174,-89.816370742,1,0,1,0,1
2000,49.1,795,35.472031356,-97.521070214,0,1,0,0,1
2000,6.5,629,37.645970271,-84.774971048,0,0,1,0,1
2011,21,674,33.998821303,-81.045371207,0,0,0,0,0
2016,9.2,771,39.008830667,-75.577741168,0,1,0,1,1
2004,29.1,1036,37.645970271,-84.774971048,0,0,0,0,0
2008,9.8,1858,39.766910452,-86.149960194,0,0,1,1,0
1999,6.4,729,38.635790776,-92.566300053,1,1,0,0,1
2011,3.6,614,21.304850435,-157.857749403,0,0,1,1,0
1999,28.4,1019,35.472031356,-97.521070214,1,1,0,1,1
2009,0,632,42.469400913,-93.816490556,1,0,1,0,1
2010,28,530,32.840571122,-86.631860762,0,1,0,1,1
2008,2.5,676,40.060210141,-82.404260056,1,0,0,0,0
2015,4.6,1182,41.56266102,-72.649840952,0,1,0,1,1
2008,14.9,720,44.393191174,-89.816370742,0,1,0,0,1
2002,0.4,755,38.3477403,-98.200781227,1,0,1,1,1
2014,7.9,627,32.840571122,-86.631860762,1,1,0,0,0
2000,40.2,756,32.745510099,-89.538030825,1,1,0,1,0
2002,12.8,2100,42.827001032,-75.543970427,1,1,0,1,1
2000,7.2,1387,37.638640123,-120.999999538,1,1,0,1,1
2004,14,658,32.840571122,-86.631860762,0,0,0,1,1
2000,7.3,2339,46.355648736,-94.794200503,1,1,0,0,1
2013,0.4,1039,32.839681093,-83.627580346,1,0,1,0,1
2005,5.4,1124,41.56266102,-72.649840952,1,1,0,0,0
2009,17,1640,44.353130053,-100.373530637,0,1,0,1,1
1999,0.4,937,35.472031356,-97.521070214,1,0,1,0,0
2002,7.3,1189,32.745510099,-89.538030825,0,0,1,0,0
2003,23.6,1084,41.708280193,-71.522470314,0,1,0,1,1
2006,2,1886,40.130570048,-74.273691288,1,0,1,1,0
2008,9.6,945,44.393191174,-89.816370742,0,0,1,1,0
2013,5.4,971,47.475319779,-100.118421049,0,0,1,1,0
2011,25.6,722,33.998821303,-81.045371207,0,1,0,1,1
2010,17.8,1003,39.766910452,-86.149960194,0,1,0,1,1
2015,13.5,954,47.475319779,-100.118421049,0,0,0,1,0
2006,17.3,832,40.793730152,-77.860700294,0,0,0,0,0
2015,17.5,770,38.665510202,-80.712640135,0,0,0,1,0
2005,0.7,728,21.304850435,-157.857749403,1,0,1,1,0
2000,0.7,10970,39.290580964,-76.609260111,1,0,1,1,1
2012,1,944,40.130570048,-74.273691288,1,0,0,0,0
2005,7.7,813,38.635790776,-92.566300053,0,0,0,1,1
2007,2.1,1704,35.472031356,-97.521070214,1,0,0,0,1
2006,1.2,833,42.469400913,-93.816490556,0,0,1,0,1
2011,42.9,681,38.635790776,-92.566300053,0,1,0,0,0
2007,1.6,1084,34.86597028,-111.763811277,0,0,1,1,1
2010,3.8,693,32.840571122,-86.631860762,1,0,0,0,0
2013,8.2,933,40.130570048,-74.273691288,0,0,0,0,0
2002,13.9,2277,43.625381239,-72.517640791,1,1,0,1,1
2009,16.8,514,33.998821303,-81.045371207,1,0,0,1,0
2013,15.9,720,34.86597028,-111.763811277,0,1,0,1,1
2007,13.4,807,43.655950113,-71.50036092,0,0,0,0,0
2007,12.1,948,34.748650124,-92.274490743,1,1,0,0,1
2002,7.7,814,42.469400913,-93.816490556,1,1,0,0,1
2015,8.9,724,33.998821303,-81.045371207,1,1,0,0,0
2006,22.7,1591,39.766910452,-86.149960194,0,0,0,0,0
2006,5,955,44.393191174,-89.816370742,1,1,0,0,1
2014,23.7,615,32.745510099,-89.538030825,0,1,0,1,1
2002,18.2,1478,41.56266102,-72.649840952,1,1,0,1,0
2009,20.9,822,38.665510202,-80.712640135,0,0,0,0,0
2013,0.3,761,34.86597028,-111.763811277,1,0,1,1,1
1999,73.8,494,34.748650124,-92.274490743,0,1,0,1,0
2000,1,1432,37.638640123,-120.999999538,0,0,1,0,1
2002,26.8,781,42.469400913,-93.816490556,0,1,0,0,1
2007,7,689,39.360700171,-111.587130635,1,1,0,1,1
2009,2.7,1634,44.353130053,-100.373530637,1,0,0,0,1
2003,2.2,730,38.635790776,-92.566300053,0,0,1,0,1
2008,2.5,1552,40.130570048,-74.273691288,0,0,0,0,1
2015,4.5,971,40.130570048,-74.273691288,1,1,0,1,1
2012,16.4,1133,39.008830667,-75.577741168,0,1,0,0,1
2006,3.9,1125,42.469400913,-93.816490556,1,0,1,1,0
2016,5.9,924,32.745510099,-89.538030825,1,0,0,1,1
2015,18.9,875,38.665510202,-80.712640135,1,1,0,1,1
2004,25.2,1574,39.766910452,-86.149960194,1,1,0,1,0
2012,8.2,933,40.130570048,-74.273691288,0,0,0,0,0
2010,13.8,1645,37.645970271,-84.774971048,0,0,1,1,0
2014,0.3,1333,40.793730152,-77.860700294,0,0,1,0,1
2013,14.5,1029,47.475319779,-100.118421049,1,1,0,0,0
2000,3.8,781,34.748650124,-92.274490743,1,0,1,1,1
2009,8,804,32.745510099,-89.538030825,0,0,0,1,1
2015,8.7,1642,35.466220975,-79.159250463,1,1,0,0,0
2005,1.1,1030,41.56266102,-72.649840952,0,0,1,1,1
2009,2.6,827,38.665510202,-80.712640135,0,0,1,1,1
2002,11.8,2730,35.466220975,-79.159250463,0,0,0,0,1
2007,12.9,631,38.635790776,-92.566300053,1,0,0,1,0
2002,0.3,846,32.840571122,-86.631860762,1,0,1,0,1
2016,4.9,988,39.008830667,-75.577741168,0,0,0,0,0
2000,27.5,791,38.3477403,-98.200781227,0,0,0,0,0
2000,36.7,609,44.393191174,-89.816370742,1,1,0,1,0
2002,3.4,935,35.472031356,-97.521070214,0,0,1,1,1
2010,4.9,922,44.393191174,-89.816370742,1,1,0,0,1
2016,8.8,1256,32.840571122,-86.631860762,0,0,0,0,0
2004,20.8,4442,35.68094058,-85.774490914,1,1,0,1,1
2009,11.4,831,38.665510202,-80.712640135,1,1,0,0,0
2012,0.2,944,40.130570048,-74.273691288,1,0,1,0,0
2005,13.9,934,34.748650124,-92.274490743,0,0,1,1,0
2013,3.5,1294,39.766910452,-86.149960194,1,0,1,1,0
2000,1.4,752,38.843840757,-106.133610921,1,0,0,0,1
2000,15.7,622,21.304850435,-157.857749403,1,1,0,1,0
2013,0.7,507,40.060210141,-82.404260056,0,0,1,0,1
2016,6.7,1475,32.840571122,-86.631860762,1,0,0,1,1
2016,0.1,785,44.393191174,-89.816370742,1,0,1,0,1
2013,4,422,40.060210141,-82.404260056,0,0,0,1,1
2009,17.9,934,32.839681093,-83.627580346,1,1,0,1,1
2015,0.2,1253,41.56266102,-72.649840952,0,0,1,1,1
2013,2.6,1215,39.766910452,-86.149960194,1,1,0,0,1
2014,1.5,1097,46.355648736,-94.794200503,1,0,0,0,0
2010,1.3,1201,34.748650124,-92.274490743,0,0,1,0,1
2004,20.4,764,32.840571122,-86.631860762,0,0,0,0,0
2007,2.2,578,33.998821303,-81.045371207,0,0,1,1,1
2006,46.2,820,44.393191174,-89.816370742,0,1,0,0,0
2013,0.3,1222,39.766910452,-86.149960194,1,0,1,1,1
1999,18.2,698,35.68094058,-85.774490914,1,1,0,0,0
2015,29.8,851,21.304850435,-157.857749403,0,1,0,1,0
2004,27.5,715,32.840571122,-86.631860762,0,0,0,1,0
2014,0.7,614,40.060210141,-82.404260056,0,0,1,1,1
2016,1.4,783,44.393191174,-89.816370742,1,1,0,0,1
2007,35.5,826,47.475319779,-100.118421049,1,1,0,1,0
2000,10.9,15382,39.290580964,-76.609260111,0,0,1,1,0
2002,0.6,2561,35.466220975,-79.159250463,1,0,1,0,0
2004,8.6,879,34.520880952,-106.240580985,1,1,0,0,1
2016,10.2,1037,39.766910452,-86.149960194,0,1,0,1,1
2004,35.3,1062,32.745510099,-89.538030825,1,1,0,1,0
2002,7.2,800,42.469400913,-93.816490556,0,0,0,0,1
2014,1,1032,39.008830667,-75.577741168,1,0,0,0,0
2002,8.1,1080,32.745510099,-89.538030825,1,0,1,1,0
1999,2,3281,40.130570048,-74.273691288,1,0,1,1,0
2009,10.8,826,38.635790776,-92.566300053,1,1,0,1,1
2014,2.7,952,39.008830667,-75.577741168,1,0,1,1,0
2009,6.2,790,32.745510099,-89.538030825,0,0,0,0,1
2000,1.3,877,32.745510099,-89.538030825,1,0,0,0,0
2010,5,1813,37.645970271,-84.774971048,1,0,0,0,0
2010,19.6,1158,40.793730152,-77.860700294,0,0,0,1,0
2004,0.4,988,40.130570048,-74.273691288,1,0,1,1,1
2005,50.4,923,34.86597028,-111.763811277,0,1,0,1,0
2002,13.5,802,42.469400913,-93.816490556,1,1,0,1,1
2009,3.3,670,42.469400913,-93.816490556,0,0,0,1,1
2007,1.6,2147,39.360700171,-111.587130635,1,0,0,0,0
2010,4,1013,39.008830667,-75.577741168,1,0,0,1,1
2016,2.1,1091,39.766910452,-86.149960194,0,0,0,0,1
2006,0.1,947,44.393191174,-89.816370742,1,0,1,0,1
2001,1.1,790,41.708280193,-71.522470314,1,0,0,0,0
2005,7.6,713,39.360700171,-111.587130635,1,1,0,1,1
2010,15.8,1287,39.766910452,-86.149960194,0,0,0,0,0
2011,54.3,392,31.312660644,-92.445680071,0,1,0,1,0
2013,15.2,987,47.475319779,-100.118421049,0,1,0,0,1
2001,37.2,1427,32.839681093,-83.627580346,1,1,0,1,0
2011,4.7,916,47.475319779,-100.118421049,1,0,0,0,0
2005,1.6,708,40.485010283,-88.997710178,0,0,1,0,1
2007,0.4,954,34.748650124,-92.274490743,1,0,1,0,1
2004,1.2,763,43.655950113,-71.50036092,0,0,1,0,1
2000,26.9,751,38.843840757,-106.133610921,0,0,0,0,0
2002,8.8,799,40.485010283,-88.997710178,0,0,0,0,1
2013,32.9,1351,39.766910452,-86.149960194,0,1,0,0,0
2007,32.9,664,33.998821303,-81.045371207,0,1,0,0,1
2008,27.1,658,32.840571122,-86.631860762,0,0,0,1,0
2016,0.2,1091,39.766910452,-86.149960194,0,0,1,0,1
2014,0.6,941,46.355648736,-94.794200503,1,0,0,0,1
2002,27.5,903,42.27687047,-72.082690675,0,1,0,1,1
2008,9.8,2022,37.645970271,-84.774971048,0,0,0,0,1
2010,24.9,855,44.393191174,-89.816370742,1,1,0,1,0
2000,4,790,38.3477403,-98.200781227,1,0,0,1,1
2015,25.7,1846,40.130570048,-74.273691288,0,1,0,0,0
2002,63.5,1228,39.008830667,-75.577741168,0,1,0,1,0
2010,3.7,1244,40.793730152,-77.860700294,1,0,0,1,1
2015,1.3,712,32.745510099,-89.538030825,1,0,0,0,1
2000,0.9,790,38.3477403,-98.200781227,1,0,1,1,1
2013,7.1,743,33.998821303,-81.045371207,1,1,0,0,1
2008,1.4,1579,39.766910452,-86.149960194,0,0,1,1,1
2012,0.7,507,40.060210141,-82.404260056,1,0,1,0,1
2002,12.3,1358,32.745510099,-89.538030825,0,0,0,0,1
2002,3.6,7100,28.932040377,-81.928960539,1,0,1,1,1
2008,3.4,536,32.840571122,-86.631860762,1,0,0,0,1
2012,24.3,737,32.840571122,-86.631860762,0,0,0,1,0
2002,9.3,724,37.645970271,-84.774971048,1,0,1,1,0
2009,0.5,1158,34.86597028,-111.763811277,1,0,1,1,1
2008,16.8,659,32.840571122,-86.631860762,0,0,0,0,0
2008,1.2,1169,46.355648736,-94.794200503,1,0,0,0,1
2011,7.9,1106,41.56266102,-72.649840952,0,1,0,0,1
2005,1.6,1197,41.708280193,-71.522470314,0,0,1,1,1
2002,2.9,1334,32.745510099,-89.538030825,0,0,1,1,1
2015,2,821,32.745510099,-89.538030825,1,0,0,0,0
2002,11.5,4314,35.68094058,-85.774490914,0,0,0,1,1
2014,30.9,1008,40.793730152,-77.860700294,0,1,0,1,0
2015,0.9,675,34.86597028,-111.763811277,1,0,0,0,1
2016,0.6,783,44.393191174,-89.816370742,0,0,1,0,1
2000,39,592,37.645970271,-84.774971048,0,0,0,0,0
2013,4.4,936,38.635790776,-92.566300053,0,0,0,1,1
2009,0.5,517,38.3477403,-98.200781227,1,0,1,0,1
2003,0.1,720,38.635790776,-92.566300053,1,0,1,1,1
2006,23.6,1655,39.766910452,-86.149960194,0,0,0,1,0
2005,0.4,1379,44.353130053,-100.373530637,1,0,1,0,1
2002,96,3912,28.932040377,-81.928960539,1,1,0,0,0
2013,36.9,698,31.312660644,-92.445680071,0,1,0,0,0
2005,13.7,837,47.475319779,-100.118421049,0,0,1,0,0
2008,2,913,39.008830667,-75.577741168,1,0,0,0,0
2001,33.5,1154,44.353130053,-100.373530637,0,1,0,0,1
2013,12,709,31.312660644,-92.445680071,0,0,0,0,0
2004,1.8,1082,39.008830667,-75.577741168,1,0,1,1,0
2014,9.7,1130,41.641040988001,-99.365720623,0,0,0,1,0
2004,1.8,1608,35.466220975,-79.159250463,1,0,0,0,0
2011,6.5,889,38.635790776,-92.566300053,0,0,0,0,1
2005,64.3,912,34.748650124,-92.274490743,0,1,0,1,0
2003,1.3,1206,44.353130053,-100.373530637,0,0,1,1,1
2015,12.2,656,34.86597028,-111.763811277,0,1,0,0,1
2009,24,1022,35.472031356,-97.521070214,0,1,0,0,1
2015,13.9,905,47.475319779,-100.118421049,0,1,0,1,1
2013,36.6,820,32.745510099,-89.538030825,0,1,0,0,0
2009,23.4,971,47.475319779,-100.118421049,0,0,0,1,0
2000,70.9,705,32.840571122,-86.631860762,0,1,0,1,0
2011,3.6,1026,41.56266102,-72.649840952,1,1,0,1,1
2003,0.2,5699,37.638640123,-120.999999538,1,0,1,0,1
2001,10,2080,28.932040377,-81.928960539,0,0,0,1,1
2003,11.4,1042,34.86597028,-111.763811277,1,1,0,1,1
2000,4.2,684,43.655950113,-71.50036092,0,0,1,0,1
1999,0.4,1067,35.472031356,-97.521070214,1,0,1,0,1
2011,2.2,1965,34.86597028,-111.763811277,1,0,0,0,1
2009,1.4,861,21.304850435,-157.857749403,1,0,0,0,1
2003,6.5,877,44.393191174,-89.816370742,0,0,0,0,1
2000,16.7,1569,39.008830667,-75.577741168,0,0,1,1,0
2000,31.3,1175,31.827240407,-99.426770206,1,1,0,1,0
2004,21.8,729,44.393191174,-89.816370742,0,0,0,0,0
2013,6.5,818,34.86597028,-111.763811277,1,1,0,0,1
2009,29.3,676,38.3477403,-98.200781227,1,1,0,1,0
2011,31.6,1019,41.56266102,-72.649840952,0,1,0,0,0
1999,16.3,718,38.635790776,-92.566300053,0,0,0,0,1
2012,2,760,32.840571122,-86.631860762,1,0,0,0,1
2002,5,817,42.469400913,-93.816490556,1,0,1,1,0
2000,8.6,829,32.840571122,-86.631860762,1,1,0,0,0
2003,14.3,708,38.635790776,-92.566300053,0,0,1,0,0
2004,53.4,672,44.393191174,-89.816370742,0,1,0,1,0
2005,10.5,646,33.998821303,-81.045371207,1,1,0,0,0
2001,12.8,785,41.708280193,-71.522470314,0,0,1,0,0
2007,15.2,1018,47.475319779,-100.118421049,1,1,0,1,1
1999,5.1,581,38.3477403,-98.200781227,0,0,1,1,1
2011,0.1,1124,32.839681093,-83.627580346,1,0,1,0,1
2007,1.4,1068,47.475319779,-100.118421049,1,0,0,0,1
2003,7.3,755,34.86597028,-111.763811277,0,0,1,1,0
2005,10.1,718,35.472031356,-97.521070214,1,0,1,1,0
2016,8.7,1160,39.008830667,-75.577741168,0,0,0,1,0
2005,20.9,1020,41.56266102,-72.649840952,0,1,0,1,1
2013,0.3,998,47.475319779,-100.118421049,1,0,1,0,1
2015,0.2,1290,40.793730152,-77.860700294,1,0,1,1,1
2005,0.3,734,39.360700171,-111.587130635,0,0,1,0,1
